Genes	healthy30.1	healthy30	healthy12	healthy18.1	healthy18	healthy24.1	healthy12.1	healthy24
AT1G01600	0.23652359421138425	0.3409802411438021	0.4487094176634053	0.13455437277962562	0.09467753792833927	0.2720313879969494	0.389924388779243	0.1245793249379704
AT1G01610	29.015885782153905	12.640648418096301	52.95043545247233	39.276631473237416	47.55938213436404	24.280708508290893	40.84013638271831	18.182449717881898
AT1G01620	216.2367808449061	288.62127215670534	121.59271718396731	181.2959182457167	187.7826814820165	128.8730618504384	70.78151667122638	109.36908892827887
AT1G01630	19.408450359288445	14.468754263024547	77.58460551451908	43.12948198918357	47.01458963929029	73.96416237905267	70.09723493294271	76.28937004368974
AT1G01640	9.146103186267077	11.191248107354342	7.068963392364844	6.744716864265939	7.0057601037532455	1.7315473101224268	5.4810071995439245	2.97366872691033
AT1G01650	23.20800265075789	21.562747555952285	22.46545191600966	14.296552953544614	13.94625607461459	20.327433646500005	22.63300280669273	19.804900417969613
AT1G01660	1.2310904788047872	0.5995881003655218	1.6411652446983642	0.8990942170158954	0.910108856300435	1.1480321507551512	1.1579912294771928	0.8762534806569625
AT1G01670	3.2496701834130524	2.3424160419862945	3.5539159685353265	2.1749220994095264	2.6271134023534457	2.711536039894552	4.8320661536098	4.933531978801973
AT1G01680	0.6637204558771779	0.3986839062357509	16.28494846408834	2.2025478035122403	5.461185236677657	10.771866486837693	16.696467053314883	13.925261410894734
AT1G01690	0.5698789954489057	0.3337572955994388	0.9730067976311828	0.9725842918366224	0.8364241549866037	1.0377662737847833	1.2265462736525294	1.5383247346996531
AT1G01695	0.2740864116264911	0.0	0.5199699191128551	0.15592324024495025	0.21942696007923695	0.2101555160122764	0.5020545713067507	0.21654605061038432
AT1G01700	1.7582781733320023	2.4729678095075753	2.4407072869873105	2.012709159495233	1.8596804272372036	2.9593717663910564	3.2599823267270214	2.3152564188913973
AT1G01710	29.471070218862714	28.317689425834498	25.261320420318672	20.78056859478844	18.171734460432106	24.679046694725415	25.29993168883329	22.97912163488552
AT1G01715	4.039334620575593	2.4779738172191283	2.2826047906642457	2.200127421310578	1.433419201934624	1.4826811987485555	1.7316817490882035	1.810687354361594
AT1G01720	43.67598473453381	41.91787030555404	21.447364608066653	32.272750316044245	29.57237178060221	27.43938572669102	28.902377587185143	17.34981891700786
AT1G01725	28.539856691523124	29.965414629267567	17.227325600652097	18.617559725330906	10.228242349804619	15.146229109932005	23.006441540727142	16.460908441630302
AT1G01730	74.18830013198159	85.20346539430696	49.750077121897476	38.12824469767089	29.527579787195386	35.131922002851354	58.6610129548658	40.17969289697164
AT1G01740	6.1819424142285015	5.210699404867488	7.1879918691453435	7.997895485828872	7.024548563250575	7.186449991658884	8.511039441630745	6.092040168760966
AT1G01750	4.67795495930262	3.3208572316738816	3.7649641622308425	1.4112484924674418	1.5131546406799692	1.6303717577780443	2.466772635747742	2.053271094240589
AT1G01760	3.394842744083149	3.1325301235859584	2.3278422101324057	2.4431729681734042	1.6645338817378792	1.3328577078880723	2.509861732848195	1.6696089923346251
AT1G01770	31.648593439910172	42.64080346779538	10.704581155790004	9.351655097976245	9.502171225789304	6.149498405241866	12.127846543818846	6.081837797095705
AT1G01780	34.50460649678052	42.98613987177229	16.883655562561707	11.412268430127606	10.171463843501185	6.7119772021240465	15.433390433884039	6.723965712395182
AT1G01790	38.41886651942824	31.990137351044	148.388108621938	155.78745719660094	147.67371349253142	69.34037935802463	144.23335230851197	68.08856509128262
AT1G01800	82.86452830474835	67.79594457172503	105.6288416888132	82.58443610896046	80.59068710757488	75.33216609624388	112.25089445453504	84.69996437581912
AT1G01810	1.2306082655345936	0.6336020008831519	0.3335127969796325	1.5001558952759495	0.23457029755882544	0.0	0.3220217519478911	1.388943405364328
AT1G01820	158.47237346639392	180.50895388992302	68.86962004499733	57.70387874873161	48.55069575399799	51.49032676268754	84.97378283291285	63.933680827200355
AT1G01830	20.969564844709478	18.2730817054701	36.23283026386727	40.32419046501754	30.90229100039967	23.211768115519416	38.14025630070822	27.417742821891842
AT1G01840	0.18499339939408926	0.3333657586345996	3.5095137459948256	3.9464885480298686	3.825948872928425	4.964523442529659	2.0331569436709978	2.923135794296168
AT1G01860	19.691072050693432	15.909549642752696	11.838161092573182	14.52831979036842	12.365889750159495	8.41737478464522	16.087063786749024	5.964820100663682
AT1G01880	0.38374349775708977	0.8486856710679112	1.2574556030739883	0.5953782230224189	0.6749437464885925	0.5349727104404539	1.0224256775075191	0.45936706709872
AT1G01900	0.4435699942188125	0.1998328698680911	2.4042788200173506	0.6308491395432819	0.8666409706263843	0.3644002548168092	0.2611620439771423	0.5423616692961827
AT1G01910	29.075802086081985	20.999360369457893	23.259274896734684	20.13608895373416	20.385438141558947	24.15651696660737	25.760516559545387	26.390545597499067
AT1G01920	13.723665905534995	9.169778110239006	7.264502257939832	3.033683902629013	3.394808692000713	6.995367280724621	6.6376051370784594	6.835837988689269
AT1G01930	12.542071455995586	11.438815754839005	7.853630165062093	7.37048424603888	6.280664191462657	7.87669552845868	8.172828331804249	7.672043837142434
AT1G01940	7.672143838607612	9.108028762695307	8.16251191582203	4.4972622245131575	4.150089879886913	4.074104599030423	6.9317246348783215	6.143403523726836
AT1G01950	7.008552407424049	7.695739411254053	7.383003425816817	9.232910401091496	7.111247602235343	5.578454789820497	8.295700898030553	5.872799742474866
AT1G01960	31.03254001990478	30.612040163059802	30.342404584208307	20.904993402487136	20.76197230558707	24.922178639813325	28.421745689247143	26.95492211559554
AT1G01970	26.814306417437983	17.16943316757212	54.63758768764576	53.40741410064105	51.47249085347021	21.654467384191864	54.00573131626089	20.76003348646522
AT1G01990	80.30969550769252	70.49466164297506	58.49760229299668	53.835879144222076	49.970624913491974	43.22767973129484	64.0692383225105	49.39030052435781
AT1G02000	16.591994200828484	13.542696560255921	15.182882571465885	15.63898151515836	15.453599051588093	13.096070460466173	16.209168461266717	12.594683361976076
AT1G02010	7.014644947111566	6.578313259530513	6.1687818568508765	9.598179517824086	7.776920595004847	4.390590096572473	7.435933641348754	3.446934693852129
AT1G02020	24.490578266492342	25.34977107126215	21.622912761064224	21.995174946579642	17.6108567036249	18.680665092238954	24.75855562618523	20.531965788679074
AT1G02030	0.21122380677086305	0.0	0.2003565683347792	0.15020217608173378	0.14091723099616005	0.0	0.09672668295449713	0.13906709469132889
AT1G02050	33.81861728782508	29.33383911365719	6.932525392616539	6.33105698057186	4.742890277049162	4.075504154028372	7.667292558702956	4.0244580829922585
AT1G02060	22.810388651871172	21.01892207289798	6.1927369138187185	4.6991521867258585	4.568017355836144	2.670787927943171	4.119930895350199	4.298366347308922
AT1G02070	0.8440553709929121	0.9126136175742416	0.0	0.4801691831797772	0.3378651701418868	0.0	0.154608853072397	0.22228617123623945
AT1G02080	20.674550760123807	20.427968376241168	26.948348707043444	21.496240468807343	20.472989090113984	19.888406076124493	24.60408546763114	22.54124660314281
AT1G02090	14.788496266587009	12.116728790333989	16.49404292890372	12.076254956971395	13.823373540111357	15.809275488878539	15.181553714320383	15.781786372674347
AT1G02100	45.178580400568684	46.14828969044158	27.29646050926811	26.893486554001594	23.117436145930494	18.218596494222442	30.285188341082982	17.77313142243211
AT1G02110	19.86722382531329	21.395109872369844	11.616827952487679	14.321199788716081	12.437300608786087	7.694840850912643	12.899061210537699	5.7338432888117135
AT1G02120	68.12255800824111	67.75545396830519	53.73623876850395	44.03563676228964	39.85438207909883	39.33498306161446	57.36390588174475	47.12393857475294
AT1G02130	33.988391178184074	28.81656243974927	35.933860029265574	31.13475044500617	26.966211187917022	35.40346418236416	40.370316235076814	36.20808475707578
AT1G02140	97.71687707631055	87.63579674942467	85.10889880741634	78.39878886504422	77.43002452156495	78.16223077115202	95.2349195660438	94.94876539109279
AT1G02145	11.067820956700995	12.192815907769878	11.354127291007051	10.170466081927193	8.719705559759284	9.57443806773577	11.446584026482537	9.909044025158156
AT1G02150	150.58406821434332	153.66207607279355	82.14934061289496	78.36796268149412	89.47418248533708	60.188793750285775	79.92978762253901	57.01969356330103
AT1G02160	45.0135746284702	33.974044637716474	33.54817279497532	27.43658613287822	18.427899099184593	21.011030183069032	30.652203027280887	18.474620717135164
AT1G02170	44.27081354217551	46.429710353252744	56.9645905400743	28.469927489233083	27.076917372420198	43.853902859473685	57.41956510930951	56.484298201312285
AT1G02180	0.6701057409844516	0.2587624857045341	9.080421699050873	7.4880949564084185	9.005040008257435	2.0185117459600783	6.400318462193175	2.8992431962029914
AT1G02205	0.127228004677685	0.02292701276794744	3.8618323270281696	0.5066453982547185	1.8334020080699087	3.4143186396780245	0.25635324664356385	1.5412818190183124
AT1G02220	0.917416245974769	0.5510740091714807	1.4503602725794942	3.6968127419300187	3.638303585875648	3.3217438194185327	1.4937479586154274	7.9193117692411485
AT1G02230	0.053003726792688485	0.2387872709320867	1.1060883210691557	0.07538236552416602	0.17680626360941432	1.117615429879269	0.388355820701202	3.2803167129812336
AT1G02260	35.79964456319133	31.31279318839019	32.728121905838066	20.56438013811923	15.5010609025089	15.674417693979642	35.07106187743937	20.1559911030366
AT1G02270	9.14481696252286	8.794262359341152	18.182721666468808	11.796962902391806	10.109558780412817	29.49667233501614	24.025746123713173	25.16399156850263
AT1G02280	118.02871222365955	103.34791574803472	34.6203991908946	37.938677077211025	45.977854164871005	13.375163166685242	30.37976005876542	14.700675334652535
AT1G02290	7.585979330558969	8.558264864406492	13.061082238472636	9.972883222724127	8.931105586107982	11.242057911365423	13.428452111070275	11.919678728768494
AT1G02300	39.224533920833366	37.57617763925957	26.912040042348355	11.966418267559021	8.216641569515689	41.29520679286707	35.40335504726678	39.071928777517826
AT1G02305	174.26815215205238	199.50759437025772	108.78387253923802	81.32873880239191	74.25469986803681	72.29831580282365	112.27588925354826	90.99123290394745
AT1G02330	26.88879060193086	24.691037973052193	22.210436311584527	17.4739749756177	19.3978973794896	26.880960211385432	23.56613730164112	29.561871592430396
AT1G02335	2.174805475950334	1.7039519288784095	4.843363458141856	4.841260339097665	2.5864118054328618	1.9937861009650208	0.8660161814634264	3.2372589615006007
AT1G02340	0.19375235669569185	10.736355182677457	0.09189200281868938	0.0	0.3877836408017548	14.484546352330444	0.13308885298702058	13.139103531749376
AT1G02350	1.6478350404932396	10.480471452964464	1.287222336287828	1.240711125716239	1.8106898996492893	18.5805304967475	1.4204247140715192	7.147667661395423
AT1G02360	5.9101723836379465	8.425929692361297	12.631466611245338	5.107138660216979	5.5400957546349385	12.046077146014696	8.290712444533304	14.185578814963256
AT1G02370	8.818480857840509	5.693005558524113	5.69149943368133	3.4909944736426946	2.6080248982865344	7.232083572577716	3.955023578192982	7.960772253497419
AT1G02380	1.4738818377955305	1.5493310257853927	1.0873739311361017	2.212621448239697	2.676747942297359	3.1391600222084493	1.4998698764786054	2.479873399259454
AT1G02390	0.4542771484006435	0.13643770237474914	8.259013958196027	13.890654386529741	7.804037717289796	16.545038765289277	9.985402091609329	14.25664022367496
AT1G02400	3.9168618929371237	5.325270853180503	3.0518893423778732	0.596849503639443	1.1665718051988538	8.111457621636111	3.71545196007752	3.2235156874909348
AT1G02405	1.2579551158798066	0.9445363161313652	1.5909795648509877	1.192716538960138	3.77658179069709	4.420789922633554	2.6882852921872087	1.6564436167678287
AT1G02410	11.724004104594094	10.30209569139316	30.71987968734404	27.157128372136636	26.717444657358083	27.368626110233077	29.183028673536032	31.945698323379556
AT1G02420	4.429689508662125	3.835738942338349	4.147218073010959	3.0272454837936427	3.108771596000653	3.30824079576236	4.4785240603728536	3.863351728132284
AT1G02430	2.1992965286074315	1.8954546343987533	3.2652705596181586	3.6718342774575192	2.743125287161737	1.2830609572754017	3.6782281869453373	2.3923298857035364
AT1G02440	0.0949798325748176	0.1711575874868917	0.7207457760230983	0.0	0.3168273314343196	1.2744498099111372	0.2609672922664956	2.751475135235152
AT1G02450	0.0	0.3566780494482079	30.039474301382285	0.5629955690895757	1.8486764010405337	18.5909251991233	17.765241965852535	40.136903021682
AT1G02460	1.7344705694439009	0.7640325534934602	0.3656075373153938	0.10963463419856012	0.36000098776504263	1.1082531580901596	0.600118158248782	1.3703442993914512
AT1G02470	11.266968317741332	8.398283698678277	3.2061884626407484	4.734358095314481	1.0591740245320551	2.2579042729099434	2.29833799859793	4.2485081304615155
AT1G02475	95.4738520640529	70.6848621717653	154.49557288301347	147.44494595582097	130.72783121643772	109.88665621930784	167.69177324584314	120.13621656717736
AT1G02500	466.5129740019744	436.00179920670985	436.787489353998	384.0494279463239	373.82408588118403	269.34789731670884	447.3319397595019	291.4436868613904
AT1G02520	0.2761664255915664	0.28200921667668905	0.7334822852915031	0.07855326294647483	0.11054608450652802	0.07058345496596187	0.21920799875117167	0.3878922606481472
AT1G02560	196.20025036170225	206.30744220616816	304.24511001678036	322.1672003471107	268.4070629816861	369.51181247020116	342.8951270203739	472.1896145589455
AT1G02610	7.621119251029493	12.961058731416676	1.927738889348242	2.8903527196939764	1.8430961992743842	7.121749183517744	2.44298177263086	10.495249056502967
AT1G02620	10.742762276425905	16.574402427781756	0.2791796896727253	0.0	0.1963560723066078	0.5641783263483816	0.13478033465409994	1.1626683965181468
AT1G02640	17.173497647218618	7.585591838127991	1.2737997884641803	1.1753046186833478	0.8269887132913336	0.9405545912039702	0.3784343216321932	2.8224529692645257
AT1G02650	3.713351471802637	1.1152688280851395	0.4696404692162172	0.14083096159733408	0.06606265523085289	0.0	0.0906918403445081	0.4563671189054222
AT1G02660	26.335978295147747	36.699663395685405	4.656411870955479	2.0756063207294586	1.8809147590385895	13.161112328266475	5.164298057117448	10.656885300064896
AT1G02670	0.5189730203030233	0.4136509536795331	0.3029368705992713	0.056775998857411365	0.06658289475841131	0.26783218854267904	0.2924993064237543	0.15770090850751542
AT1G02680	27.626861157360345	34.22701335033921	15.607680808892539	12.567394512637696	9.68991380507806	13.433990255327823	15.535045773845	14.176858944944751
AT1G02690	2.830399010729565	2.60820823659002	1.281371325668338	0.8691244097820323	1.2016396606763469	0.9864572554636856	0.9426454920656449	1.1011585406922495
AT1G02700	3.6278786396187264	1.855261286073271	1.3020863355521215	1.115589372468489	1.2428704507490422	0.0	0.5388100676356745	0.129110789990564
AT1G02720	5.394959440340884	1.4794256664267518	7.564844132596028	6.89436286677925	6.989806076704558	4.496283070483648	4.296588568807497	4.221185736100336
AT1G02730	0.15736928574350242	0.020256140218861685	2.2177673838868017	2.014307816492449	2.4597276158630765	0.7756891842009916	0.9883177518083012	0.7104682708932704
AT1G02740	6.1605712733536855	7.456800471276597	5.491591395721449	4.38080927197826	4.283317197053736	7.5407069047464415	8.19149868706083	9.431520636994268
AT1G02750	16.61068639675764	20.147308494224774	14.544077896192508	13.381349541924529	13.019132848914726	11.24439819582922	16.011110931409117	12.848201514464552
AT1G02770	0.0	0.04923258790646113	1.0365938284502092	1.7873479022544538	0.9842442890812878	1.2568760397799854	3.1527670173817173	2.2304429009566804
AT1G02780	410.2075924748391	288.70732681751167	296.5919864498448	251.30382760301327	290.8146119487264	258.73564004744446	308.07722275770413	296.5776348276644
AT1G02816	50.50652126930601	28.70937928552581	26.043954403661004	38.80792511122544	28.267827774678818	32.16323207185489	26.07797708588789	35.0382459654632
AT1G02820	0.9130319389450212	1.0283258280462444	3.4642296976594085	39.929552680308646	36.395284192605025	26.690033000650526	1.8814899942439283	26.44966420322823
AT1G02840	144.50322931372884	137.74783184991554	34.80342393927592	29.715015948136674	26.43323939025045	26.985119145148754	37.33809600980197	29.02193598620602
AT1G02850	46.6223055164274	47.3878035219518	23.67980609782683	18.135972879361102	6.121753558221742	15.196615049902427	34.23409790612657	18.92373309501745
AT1G02860	20.67421886098117	23.332393682522067	12.80689140401789	10.576099061695446	10.626034479414793	9.401979245397671	15.553650619083138	10.764311391573543
AT1G02870	35.644675820908496	25.438883327228798	10.712331234657524	8.532682222298991	8.711566474800021	10.688670261819734	11.118985479976306	9.944857873737023
AT1G02880	11.277837238817026	10.645448656440506	38.48873613492288	36.40698086114356	28.5035055742001	29.62491272820843	38.146339185242546	30.17218450219404
AT1G02890	56.56833877186399	48.040387003236035	37.45152526083049	29.41073608412735	26.314417939380984	26.57033209802864	41.4255727272966	29.54455106377913
AT1G02900	12.631532775156733	7.3767505681333905	2.6625897676225208	0.6653583998331349	1.0923996915239516	0.4483896615744026	1.7139008946648089	0.30801637501881113
AT1G02910	40.937786280556345	31.542824053221608	58.34902494334914	55.42782565442065	52.716442496983355	36.56573360492442	62.45670810229221	35.93723067594317
AT1G02920	202.44256338937686	297.819211717557	450.25691794773707	78.93747142605694	116.68256056989115	248.31655412992282	375.75343751711824	323.97613080149307
AT1G02940	0.07081899109415092	0.12761875163743214	1.6122103180099665	1.3093520804055727	1.3701526930385608	0.5430039938332214	2.4647152774193466	0.466263319982604
AT1G02950	1.773618179047247	1.531480554353989	3.0843402791171237	2.942864567408173	3.5497896727178913	1.9832169365719008	0.8798844997740679	1.7515918140756408
AT1G02960	22.392009489646234	25.06087914099194	15.748373208894312	13.113105130044696	9.829739401110931	11.919691836852868	16.58046088722607	10.971249929241461
AT1G02970	0.0	0.0	1.0660148003459282	0.6215719463147042	0.5831486588576389	0.2992011896167428	0.5718253904074683	0.2466395826437392
AT1G02990	6.779430970133588	6.413102444554359	12.250286185739837	10.603652655182547	9.142436290204506	11.204979578228226	13.037575523676743	11.980394165462368
AT1G03000	14.25177032011657	13.58933634177537	13.152176133244787	11.590128705576367	9.662621138353938	13.511345965499306	14.715302837249453	13.604348444514036
AT1G03010	4.952414658862362	3.389033958212208	0.7730257852473652	0.2674696557468748	0.1463791391743058	0.0600832215398701	0.2296589238698138	0.9080172650056202
AT1G03020	1.923572143214268	0.0	1.5639483586520628	4.689807750280153	9.166460657031774	3.1604941194467586	2.516771944835459	2.532911355737214
AT1G03030	13.076792144027765	11.507536134879718	19.92910169754629	13.266522385995273	10.468963896182895	12.44971849362151	19.162608565605513	15.382476913413765
AT1G03040	33.94140713646789	32.51302933811344	30.457876341330405	25.65996349278457	21.525996255373038	17.55386878412318	29.69398190701508	21.397313769147523
AT1G03055	0.25545117425357083	0.04603335836741311	3.8769357627235257	13.00631550720746	13.531615260891193	10.968549988549283	4.772780875891939	10.898442207795545
AT1G03060	12.967663882216197	13.558211223588991	17.287802695646633	12.994921288372351	12.545652245584865	8.745675919066738	14.89333831997545	10.617968977966896
AT1G03070	0.06892205383270045	0.1242003922185724	0.6537608804430295	0.7841723998033375	0.5517733135758736	0.2642296219992015	0.3787414923478037	1.1798127221702674
AT1G03080	42.12639365310441	51.97644028990586	40.80242162131269	33.5318290735187	34.39423513842114	30.61953347749981	44.9003201659396	38.85794230976164
AT1G03090	425.201086951695	596.7394069089935	12.635788371024196	9.560981391024855	9.756552957452529	8.009408118052287	11.632084628644394	7.1362254232738245
AT1G03100	1.889309163333337	2.601638442543194	3.0431992621126422	2.078616512325051	1.7123040864621564	0.5466513758237048	2.8077538900947734	1.1734880786296016
AT1G03110	2.5773116504592433	1.5062990964391911	1.7839788291269019	1.386936582424935	1.9750376468986008	1.8025705796106308	2.296683438420808	1.8803148931111424
AT1G03140	89.46515070423571	130.7129421630853	34.735177065464576	32.928978148501585	32.96160946814916	44.56783493024753	32.340591275845995	49.877567775864144
AT1G03150	13.630492964341268	27.30477597975512	7.399741527332552	5.913158661414567	6.519893853702193	10.927715533140118	8.204727358375505	10.667379828831686
AT1G03160	26.15712079638943	25.330057257047496	39.14001332819287	32.76127480403819	32.05267072307249	26.34234788042578	38.44870319950829	24.143199430113807
AT1G03165	2.2066520353920724	0.7157660857170118	1.0046986337286643	0.3765983874315405	0.41220487320498383	0.845974257544221	1.5359634187244262	0.4649062126063552
AT1G03170	0.822107596477467	2.645485532733077	0.6684094644861515	0.6681192230689569	0.4701139158544096	0.0	0.860506258317186	0.3092944512637024
AT1G03180	0.363093336746004	0.18694548957028856	1.1808431101368049	0.6639358253680059	0.9689458473382879	0.9942910638454986	1.092651081975908	1.2294312732882784
AT1G03190	5.167824022559175	5.394512829760656	4.583119324154796	4.212647078013277	4.022311877523744	4.872493593600317	5.44493211924855	5.228124552428395
AT1G03200	53.242100309939936	49.83322547891996	9.142757566930843	7.506861189468707	5.5117680188552125	8.358225664536903	12.190699133875976	11.180994413182843
AT1G03210	59.23480064218254	72.72053034382157	24.418398657747755	11.301058389741216	13.581674653319002	23.03640899360091	25.92275103180523	36.49172190536086
